2.450465776910000015e+06 1.908999999999999986e+01 4.399999999999999745e-02
2.450465835979999974e+06 1.900400000000000134e+01 3.500000000000000333e-02
2.450466687530000228e+06 1.907300000000000040e+01 3.599999999999999728e-02
2.450467795400000177e+06 1.897700000000000031e+01 3.300000000000000155e-02
2.450468701799999923e+06 1.909499999999999886e+01 3.300000000000000155e-02
2.450469701830000151e+06 1.904799999999999827e+01 3.699999999999999817e-02
2.450470712679999880e+06 1.904700000000000060e+01 4.900000000000000189e-02
2.450471821630000137e+06 1.905600000000000094e+01 5.899999999999999689e-02
2.450472746520000044e+06 1.902899999999999991e+01 4.499999999999999833e-02
2.450473658319999930e+06 1.913100000000000023e+01 6.199999999999999956e-02
2.450474738760000095e+06 1.899599999999999866e+01 4.200000000000000261e-02
2.450475631529999897e+06 1.911100000000000065e+01 5.199999999999999761e-02
2.450475697629999835e+06 1.904200000000000159e+01 5.999999999999999778e-02
2.450476783780000173e+06 1.900900000000000034e+01 4.700000000000000011e-02
2.450477768430000171e+06 1.907700000000000173e+01 3.899999999999999994e-02
2.450478575689999852e+06 1.905300000000000082e+01 3.300000000000000155e-02
2.450479774129999802e+06 1.910999999999999943e+01 4.399999999999999745e-02
2.450480610780000221e+06 1.905999999999999872e+01 3.500000000000000333e-02
2.450481595879999921e+06 1.906700000000000017e+01 3.699999999999999817e-02
2.450482756879999768e+06 1.902100000000000080e+01 3.200000000000000067e-02
2.450483544610000215e+06 1.913700000000000045e+01 4.599999999999999922e-02
2.450484542499999981e+06 1.915200000000000102e+01 5.999999999999999778e-02
2.450485547040000092e+06 1.904299999999999926e+01 3.300000000000000155e-02
2.450486538590000011e+06 1.923799999999999955e+01 4.100000000000000172e-02
2.450487566269999836e+06 1.914399999999999835e+01 3.899999999999999994e-02
2.450488530869999900e+06 1.909700000000000131e+01 4.200000000000000261e-02
2.450488669220000040e+06 1.903800000000000026e+01 3.200000000000000067e-02
2.450489600990000181e+06 1.913800000000000168e+01 3.200000000000000067e-02
2.450489621170000173e+06 1.909199999999999875e+01 3.200000000000000067e-02
2.450490591630000155e+06 1.907499999999999929e+01 2.699999999999999969e-02
2.450491549780000001e+06 1.902599999999999980e+01 3.099999999999999978e-02
2.450492534059999976e+06 1.909100000000000108e+01 4.100000000000000172e-02
2.450492608430000022e+06 1.910999999999999943e+01 5.099999999999999672e-02
2.450493537119999994e+06 1.912999999999999901e+01 3.300000000000000155e-02
2.450494531940000132e+06 1.904500000000000171e+01 3.300000000000000155e-02
2.450495534270000178e+06 1.907499999999999929e+01 4.800000000000000100e-02
2.450496529759999830e+06 1.909299999999999997e+01 4.399999999999999745e-02
2.450496745879999828e+06 1.904899999999999949e+01 7.199999999999999456e-02
2.450498528539999854e+06 1.915899999999999892e+01 4.700000000000000011e-02
2.450499524029999971e+06 1.901099999999999923e+01 3.899999999999999994e-02
2.450500515219999943e+06 1.895700000000000074e+01 4.599999999999999922e-02
2.450501515780000016e+06 1.912099999999999866e+01 5.700000000000000205e-02
2.450507633330000099e+06 1.916700000000000159e+01 6.199999999999999956e-02
2.450508519489999861e+06 1.917800000000000082e+01 8.100000000000000255e-02
2.450508586219999939e+06 1.926099999999999923e+01 6.600000000000000311e-02
2.450510524149999954e+06 1.910399999999999920e+01 5.099999999999999672e-02
2.450511633739999961e+06 1.895100000000000051e+01 4.599999999999999922e-02
2.450512671109999996e+06 1.901899999999999835e+01 4.599999999999999922e-02
2.450513663019999862e+06 1.904400000000000048e+01 3.599999999999999728e-02
2.450514536139999982e+06 1.910999999999999943e+01 5.299999999999999850e-02
2.450515527809999883e+06 1.911599999999999966e+01 4.399999999999999745e-02
2.450516531340000220e+06 1.897299999999999898e+01 5.399999999999999939e-02
2.450517532819999848e+06 1.897299999999999898e+01 4.499999999999999833e-02
2.450518571609999985e+06 1.909900000000000020e+01 3.400000000000000244e-02
2.450518734480000101e+06 1.909100000000000108e+01 5.700000000000000205e-02
2.450519522229999769e+06 1.903300000000000125e+01 3.400000000000000244e-02
