2.450466687530000228e+06 1.954799999999999827e+01 5.500000000000000028e-02
2.450467795400000177e+06 1.969800000000000040e+01 6.500000000000000222e-02
2.450469701830000151e+06 1.956200000000000117e+01 5.700000000000000205e-02
2.450470712679999880e+06 1.969500000000000028e+01 8.100000000000000255e-02
2.450471821630000137e+06 1.951200000000000045e+01 9.199999999999999845e-02
2.450472746520000044e+06 1.956700000000000017e+01 6.600000000000000311e-02
2.450473658319999930e+06 1.976500000000000057e+01 1.010000000000000064e-01
2.450474738760000095e+06 1.974699999999999989e+01 8.400000000000000522e-02
2.450475631529999897e+06 1.977799999999999869e+01 8.400000000000000522e-02
2.450475697629999835e+06 1.971300000000000097e+01 9.199999999999999845e-02
2.450476783780000173e+06 1.948600000000000065e+01 7.699999999999999900e-02
2.450477768430000171e+06 1.971399999999999864e+01 6.500000000000000222e-02
2.450478575689999852e+06 1.966799999999999926e+01 5.700000000000000205e-02
2.450479774129999802e+06 1.967299999999999827e+01 7.399999999999999634e-02
2.450480610780000221e+06 1.964399999999999835e+01 5.800000000000000294e-02
2.450481595879999921e+06 1.962999999999999901e+01 5.800000000000000294e-02
2.450482756879999768e+06 1.955799999999999983e+01 5.299999999999999850e-02
2.450483544610000215e+06 1.970299999999999940e+01 6.800000000000000488e-02
2.450484542499999981e+06 1.959600000000000009e+01 8.599999999999999312e-02
2.450485547040000092e+06 1.949800000000000111e+01 4.900000000000000189e-02
2.450486538590000011e+06 1.969099999999999895e+01 6.199999999999999956e-02
2.450487566269999836e+06 1.952899999999999991e+01 5.500000000000000028e-02
2.450488530869999900e+06 1.985300000000000153e+01 8.200000000000000344e-02
2.450488669220000040e+06 1.964199999999999946e+01 5.500000000000000028e-02
2.450489600990000181e+06 1.954500000000000171e+01 4.299999999999999656e-02
2.450489621170000173e+06 1.966100000000000136e+01 5.000000000000000278e-02
2.450490591630000155e+06 1.961899999999999977e+01 4.200000000000000261e-02
2.450491549780000001e+06 1.957199999999999918e+01 4.800000000000000100e-02
2.450492534059999976e+06 1.965099999999999980e+01 6.500000000000000222e-02
2.450492608430000022e+06 1.967200000000000060e+01 7.399999999999999634e-02
2.450493537119999994e+06 1.963599999999999923e+01 5.299999999999999850e-02
2.450494531940000132e+06 1.966300000000000026e+01 5.800000000000000294e-02
2.450495534270000178e+06 1.940800000000000125e+01 6.600000000000000311e-02
2.450496529759999830e+06 1.981899999999999906e+01 9.099999999999999756e-02
2.450496745879999828e+06 1.930799999999999983e+01 8.200000000000000344e-02
2.450498528539999854e+06 1.950900000000000034e+01 5.899999999999999689e-02
2.450499524029999971e+06 1.971900000000000119e+01 6.900000000000000577e-02
2.450500515219999943e+06 1.955799999999999983e+01 7.799999999999999989e-02
2.450501515780000016e+06 1.955300000000000082e+01 8.100000000000000255e-02
2.450507633330000099e+06 1.980799999999999983e+01 1.029999999999999943e-01
2.450508519489999861e+06 1.977199999999999847e+01 1.150000000000000050e-01
2.450508586219999939e+06 1.975300000000000011e+01 9.299999999999999933e-02
2.450510524149999954e+06 2.003900000000000148e+01 1.140000000000000041e-01
2.450511633739999961e+06 1.972400000000000020e+01 8.699999999999999400e-02
2.450512671109999996e+06 1.957499999999999929e+01 7.099999999999999367e-02
2.450513663019999862e+06 1.969900000000000162e+01 5.700000000000000205e-02
2.450514536139999982e+06 1.968599999999999994e+01 7.199999999999999456e-02
2.450515527809999883e+06 1.956200000000000117e+01 5.899999999999999689e-02
2.450516531340000220e+06 1.969200000000000017e+01 8.200000000000000344e-02
2.450517532819999848e+06 1.960200000000000031e+01 7.799999999999999989e-02
2.450518571609999985e+06 1.954599999999999937e+01 4.900000000000000189e-02
2.450518734480000101e+06 1.966700000000000159e+01 9.600000000000000200e-02
2.450519522229999769e+06 1.961299999999999955e+01 5.999999999999999778e-02
2.450520689030000009e+06 1.978699999999999903e+01 7.699999999999999900e-02
2.450521523099999875e+06 1.962099999999999866e+01 8.699999999999999400e-02
2.450523534930000082e+06 1.962600000000000122e+01 5.800000000000000294e-02
2.450524513950000051e+06 1.987500000000000000e+01 1.100000000000000006e-01
2.450526517349999864e+06 1.956299999999999883e+01 8.000000000000000167e-02
2.450526618470000103e+06 1.995400000000000063e+01 1.089999999999999997e-01
2.450527514709999785e+06 1.963100000000000023e+01 8.500000000000000611e-02
2.450528574120000005e+06 1.954200000000000159e+01 9.299999999999999933e-02
2.450530602729999926e+06 1.943900000000000006e+01 8.799999999999999489e-02
2.450532515050000045e+06 1.978600000000000136e+01 9.500000000000000111e-02
2.450536675600000191e+06 1.973000000000000043e+01 1.029999999999999943e-01
2.450552623740000185e+06 1.990500000000000114e+01 1.069999999999999979e-01
2.450553479449999984e+06 1.972500000000000142e+01 1.100000000000000006e-01
2.450554538230000064e+06 1.968700000000000117e+01 1.110000000000000014e-01
2.450561538670000155e+06 1.963700000000000045e+01 1.160000000000000059e-01
2.450566474289999809e+06 1.962900000000000134e+01 8.699999999999999400e-02
2.450571523020000197e+06 1.954599999999999937e+01 9.400000000000000022e-02
2.450574515589999966e+06 1.962099999999999866e+01 8.300000000000000433e-02
2.450673841250000056e+06 1.953699999999999903e+01 5.700000000000000205e-02
2.450699814549999777e+06 1.951399999999999935e+01 7.900000000000000078e-02
2.450704803309999872e+06 1.967599999999999838e+01 8.300000000000000433e-02
2.450706807250000071e+06 1.949899999999999878e+01 1.130000000000000032e-01
2.450707856600000057e+06 1.942299999999999827e+01 9.600000000000000200e-02
2.450712879029999953e+06 1.955600000000000094e+01 6.500000000000000222e-02
2.450715844390000217e+06 1.955399999999999849e+01 7.299999999999999545e-02
2.450720799219999928e+06 2.020899999999999963e+01 1.839999999999999969e-01
2.450726864419999998e+06 1.953399999999999892e+01 5.999999999999999778e-02
2.450728828569999896e+06 1.983399999999999963e+01 8.400000000000000522e-02
2.450729810899999924e+06 1.948100000000000165e+01 7.199999999999999456e-02
2.450733863200000022e+06 1.951200000000000045e+01 9.199999999999999845e-02
2.450742803700000048e+06 1.945299999999999940e+01 7.299999999999999545e-02
2.450745735179999843e+06 1.949899999999999878e+01 6.300000000000000044e-02
2.450747791970000137e+06 1.959499999999999886e+01 5.899999999999999689e-02
2.450748746739999857e+06 1.948600000000000065e+01 7.000000000000000666e-02
2.450750839569999836e+06 1.947500000000000142e+01 8.100000000000000255e-02
2.450751732160000131e+06 1.953699999999999903e+01 9.099999999999999756e-02
2.450755690630000085e+06 1.960800000000000054e+01 1.010000000000000064e-01
2.450759759910000023e+06 1.960099999999999909e+01 7.099999999999999367e-02
2.450760812059999909e+06 1.967800000000000082e+01 7.599999999999999811e-02
2.450763808040000033e+06 1.981599999999999895e+01 1.189999999999999947e-01
2.450769844450000208e+06 1.968799999999999883e+01 8.599999999999999312e-02
2.450773833019999787e+06 1.948699999999999832e+01 8.300000000000000433e-02
2.450778785970000084e+06 1.938400000000000034e+01 9.500000000000000111e-02
2.450780816790000070e+06 1.959199999999999875e+01 7.099999999999999367e-02
2.450782821520000231e+06 1.944099999999999895e+01 6.900000000000000577e-02
