2.450455688190000132e+06 2.039499999999999957e+01 9.199999999999999845e-02
2.450455715830000117e+06 2.088599999999999923e+01 1.489999999999999936e-01
2.450455760379999876e+06 2.018100000000000094e+01 9.199999999999999845e-02
2.450456583490000106e+06 2.035999999999999943e+01 9.600000000000000200e-02
2.450456620720000006e+06 2.014300000000000068e+01 7.599999999999999811e-02
2.450456703939999919e+06 2.098699999999999832e+01 2.240000000000000047e-01
2.450456751410000026e+06 2.043199999999999861e+01 1.069999999999999979e-01
2.450456802840000018e+06 2.006700000000000017e+01 8.599999999999999312e-02
2.450457551169999875e+06 2.077400000000000091e+01 1.829999999999999960e-01
2.450457595110000111e+06 2.049899999999999878e+01 1.199999999999999956e-01
2.450457653779999819e+06 2.038700000000000045e+01 1.110000000000000014e-01
2.450457712330000009e+06 2.043700000000000117e+01 9.700000000000000289e-02
2.450457771009999793e+06 2.039799999999999969e+01 9.700000000000000289e-02
2.450458627499999944e+06 2.027499999999999858e+01 1.059999999999999970e-01
2.450458686220000032e+06 2.035800000000000054e+01 1.439999999999999891e-01
2.450458755419999827e+06 2.021300000000000097e+01 1.179999999999999938e-01
2.450459544759999961e+06 2.051999999999999957e+01 1.580000000000000016e-01
2.450459590969999786e+06 2.034799999999999898e+01 1.290000000000000036e-01
2.450459649509999901e+06 2.035300000000000153e+01 1.049999999999999961e-01
2.450459708980000112e+06 2.032799999999999940e+01 9.299999999999999933e-02
2.450459752749999985e+06 2.047500000000000142e+01 1.189999999999999947e-01
2.450459796600000001e+06 2.074500000000000099e+01 1.419999999999999873e-01
2.450461555689999834e+06 2.052100000000000080e+01 1.300000000000000044e-01
2.450461599510000087e+06 2.043799999999999883e+01 1.239999999999999991e-01
2.450461658110000193e+06 2.028900000000000148e+01 1.029999999999999943e-01
2.450461724289999809e+06 2.035000000000000142e+01 8.599999999999999312e-02
2.450461786280000117e+06 2.035999999999999943e+01 1.100000000000000006e-01
2.450462556199999992e+06 2.040599999999999881e+01 1.130000000000000032e-01
2.450462614839999937e+06 2.064499999999999957e+01 1.310000000000000053e-01
2.450462660819999874e+06 2.064000000000000057e+01 1.239999999999999991e-01
2.450465659669999965e+06 2.038899999999999935e+01 1.360000000000000098e-01
2.450465707340000197e+06 2.061100000000000065e+01 1.700000000000000122e-01
2.450465792200000025e+06 2.057400000000000162e+01 1.350000000000000089e-01
2.450466643430000171e+06 2.038899999999999935e+01 1.160000000000000059e-01
2.450466709939999972e+06 2.039199999999999946e+01 1.069999999999999979e-01
2.450466794910000172e+06 2.119300000000000139e+01 2.570000000000000062e-01
2.450467647069999948e+06 2.051500000000000057e+01 1.199999999999999956e-01
2.450467751680000219e+06 2.023100000000000165e+01 1.039999999999999952e-01
2.450467817609999795e+06 2.071099999999999852e+01 1.570000000000000007e-01
2.450468653760000132e+06 1.998999999999999844e+01 1.120000000000000023e-01
2.450468723929999862e+06 2.078900000000000148e+01 1.640000000000000069e-01
2.450468782540000044e+06 2.065099999999999980e+01 1.239999999999999991e-01
2.450469654629999772e+06 2.072899999999999920e+01 1.849999999999999978e-01
2.450469731439999770e+06 2.038500000000000156e+01 1.400000000000000133e-01
2.450469791650000028e+06 2.044999999999999929e+01 1.559999999999999998e-01
2.450470729420000222e+06 2.031800000000000139e+01 1.670000000000000095e-01
2.450471640480000060e+06 2.037500000000000000e+01 1.280000000000000027e-01
2.450471777240000200e+06 2.079200000000000159e+01 2.200000000000000011e-01
2.450472615040000062e+06 2.035900000000000176e+01 1.310000000000000053e-01
2.450472658919999842e+06 2.021999999999999886e+01 1.039999999999999952e-01
2.450472702690000180e+06 2.009400000000000119e+01 1.150000000000000050e-01
2.450472768649999984e+06 2.043100000000000094e+01 1.489999999999999936e-01
2.450472842009999789e+06 2.042599999999999838e+01 2.020000000000000129e-01
2.450473682719999924e+06 1.992800000000000082e+01 1.509999999999999953e-01
2.450474694629999809e+06 2.035999999999999943e+01 1.250000000000000000e-01
2.450474761080000084e+06 2.054100000000000037e+01 1.890000000000000013e-01
2.450475529019999783e+06 2.066600000000000037e+01 1.920000000000000040e-01
2.450475587799999863e+06 2.038400000000000034e+01 1.340000000000000080e-01
2.450475653950000182e+06 2.043499999999999872e+01 1.499999999999999944e-01
2.450475706079999916e+06 2.007000000000000028e+01 1.179999999999999938e-01
2.450475753169999924e+06 2.032999999999999829e+01 1.759999999999999898e-01
2.450476734110000078e+06 2.087900000000000134e+01 2.230000000000000038e-01
2.450477525760000106e+06 2.061400000000000077e+01 2.240000000000000047e-01
2.450477571330000181e+06 2.037199999999999989e+01 1.079999999999999988e-01
2.450477724500000011e+06 2.032400000000000162e+01 1.039999999999999952e-01
2.450477805379999802e+06 2.029799999999999827e+01 1.179999999999999938e-01
2.450477849630000070e+06 2.094099999999999895e+01 2.630000000000000115e-01
2.450478531899999827e+06 2.030699999999999861e+01 1.280000000000000027e-01
2.450478752309999894e+06 2.025400000000000134e+01 8.899999999999999578e-02
2.450478811249999795e+06 2.050100000000000122e+01 1.209999999999999964e-01
2.450479530730000231e+06 2.049899999999999878e+01 1.700000000000000122e-01
2.450479574649999849e+06 2.049899999999999878e+01 1.100000000000000006e-01
2.450479766689999960e+06 2.045400000000000063e+01 1.360000000000000098e-01
2.450479812270000111e+06 2.042899999999999849e+01 1.539999999999999980e-01
2.450480566769999918e+06 2.037600000000000122e+01 1.340000000000000080e-01
2.450480741539999843e+06 2.075000000000000000e+01 1.650000000000000078e-01
2.450480785620000213e+06 2.023799999999999955e+01 1.079999999999999988e-01
2.450481551969999913e+06 2.096999999999999886e+01 2.030000000000000138e-01
