2.450455688190000132e+06 2.067099999999999937e+01 1.130000000000000032e-01
2.450455715830000117e+06 2.099299999999999855e+01 1.610000000000000042e-01
2.450455760379999876e+06 2.057799999999999940e+01 1.300000000000000044e-01
2.450456583490000106e+06 2.101399999999999935e+01 1.690000000000000113e-01
2.450456620720000006e+06 2.096099999999999852e+01 1.539999999999999980e-01
2.450456703939999919e+06 2.108800000000000097e+01 2.419999999999999929e-01
2.450456751410000026e+06 2.133399999999999963e+01 2.369999999999999885e-01
2.450456802840000018e+06 2.151000000000000156e+01 3.150000000000000022e-01
2.450457551169999875e+06 2.036899999999999977e+01 1.229999999999999982e-01
2.450457595110000111e+06 2.087600000000000122e+01 1.650000000000000078e-01
2.450457653779999819e+06 2.076999999999999957e+01 1.539999999999999980e-01
2.450457712330000009e+06 2.082400000000000162e+01 1.340000000000000080e-01
2.450457771009999793e+06 2.048400000000000176e+01 1.029999999999999943e-01
2.450458627499999944e+06 2.091799999999999926e+01 1.880000000000000004e-01
2.450458686220000032e+06 2.029700000000000060e+01 1.350000000000000089e-01
2.450458755419999827e+06 2.048900000000000077e+01 1.499999999999999944e-01
2.450459544759999961e+06 2.019300000000000139e+01 1.160000000000000059e-01
2.450459590969999786e+06 2.074200000000000088e+01 1.809999999999999942e-01
2.450459649509999901e+06 2.085900000000000176e+01 1.610000000000000042e-01
2.450459708980000112e+06 2.080699999999999861e+01 1.400000000000000133e-01
2.450459752749999985e+06 2.082999999999999829e+01 1.600000000000000033e-01
2.450459796600000001e+06 2.041100000000000136e+01 1.019999999999999934e-01
2.450461555689999834e+06 2.125000000000000000e+01 2.459999999999999964e-01
2.450461599510000087e+06 2.084499999999999886e+01 1.729999999999999871e-01
2.450461658110000193e+06 2.047500000000000142e+01 1.189999999999999947e-01
2.450461724289999809e+06 2.086499999999999844e+01 1.310000000000000053e-01
2.450461786280000117e+06 2.081800000000000139e+01 1.620000000000000051e-01
2.450462556199999992e+06 2.067599999999999838e+01 1.429999999999999882e-01
2.450462614839999937e+06 2.141199999999999903e+01 2.550000000000000044e-01
2.450462660819999874e+06 2.088200000000000145e+01 1.499999999999999944e-01
2.450465659669999965e+06 2.147200000000000131e+01 3.579999999999999849e-01
2.450465707340000197e+06 2.074899999999999878e+01 1.910000000000000031e-01
2.450465792200000025e+06 2.115599999999999881e+01 2.250000000000000056e-01
2.450466643430000171e+06 2.075000000000000000e+01 1.570000000000000007e-01
2.450466709939999972e+06 2.140700000000000003e+01 2.630000000000000115e-01
2.450466794910000172e+06 2.091900000000000048e+01 1.970000000000000084e-01
2.450467647069999948e+06 2.134400000000000119e+01 2.520000000000000018e-01
2.450467751680000219e+06 2.049500000000000099e+01 1.300000000000000044e-01
2.450467817609999795e+06 2.093700000000000117e+01 1.890000000000000013e-01
2.450468653760000132e+06 2.123300000000000054e+01 3.459999999999999742e-01
2.450468723929999862e+06 2.092299999999999827e+01 1.809999999999999942e-01
2.450468782540000044e+06 2.098999999999999844e+01 1.670000000000000095e-01
2.450469654629999772e+06 2.107000000000000028e+01 2.469999999999999973e-01
2.450469731439999770e+06 2.062600000000000122e+01 1.729999999999999871e-01
2.450469791650000028e+06 2.061599999999999966e+01 1.799999999999999933e-01
2.450470729420000222e+06 2.053699999999999903e+01 2.059999999999999887e-01
2.450471640480000060e+06 2.049800000000000111e+01 1.409999999999999865e-01
2.450471777240000200e+06 2.140200000000000102e+01 3.790000000000000036e-01
2.450472615040000062e+06 2.073699999999999832e+01 1.819999999999999951e-01
2.450472658919999842e+06 2.099599999999999866e+01 2.069999999999999896e-01
2.450472702690000180e+06 2.080099999999999838e+01 2.169999999999999984e-01
2.450472768649999984e+06 2.065500000000000114e+01 1.809999999999999942e-01
2.450472842009999789e+06 2.058099999999999952e+01 2.310000000000000109e-01
2.450473682719999924e+06 2.123199999999999932e+01 5.020000000000000018e-01
2.450474694629999809e+06 2.070799999999999841e+01 1.690000000000000113e-01
2.450474761080000084e+06 2.064199999999999946e+01 2.069999999999999896e-01
