2.450550788060000166e+06 1.936400000000000077e+01 8.799999999999999489e-02
2.450551898709999863e+06 1.933399999999999963e+01 6.900000000000000577e-02
2.450552807020000182e+06 1.926099999999999923e+01 6.900000000000000577e-02
2.450553861680000089e+06 1.917200000000000060e+01 6.500000000000000222e-02
2.450554740120000206e+06 1.942699999999999960e+01 1.100000000000000006e-01
2.450557724659999833e+06 1.926000000000000156e+01 1.130000000000000032e-01
2.450558769590000156e+06 1.935399999999999920e+01 1.179999999999999938e-01
2.450559776229999959e+06 1.925100000000000122e+01 9.500000000000000111e-02
2.450561715220000129e+06 1.849099999999999966e+01 4.200000000000000261e-02
2.450562738189999945e+06 1.923699999999999832e+01 8.500000000000000611e-02
2.450563830250000115e+06 1.927700000000000102e+01 9.400000000000000022e-02
2.450567737799999770e+06 1.924599999999999866e+01 7.900000000000000078e-02
2.450568736359999981e+06 1.933599999999999852e+01 9.299999999999999933e-02
2.450569704340000171e+06 1.926300000000000168e+01 1.189999999999999947e-01
2.450570699099999852e+06 1.931200000000000117e+01 1.120000000000000023e-01
2.450571912860000040e+06 1.917500000000000071e+01 8.799999999999999489e-02
2.450572763799999841e+06 1.925700000000000145e+01 9.099999999999999756e-02
2.450573799120000098e+06 1.916300000000000026e+01 6.300000000000000044e-02
2.450574696399999782e+06 1.925300000000000011e+01 7.699999999999999900e-02
2.450575718919999897e+06 1.933599999999999852e+01 1.059999999999999970e-01
2.450576700710000005e+06 1.919999999999999929e+01 6.800000000000000488e-02
2.450577802960000001e+06 1.926000000000000156e+01 7.399999999999999634e-02
2.450578650930000003e+06 1.926699999999999946e+01 9.400000000000000022e-02
2.450581843739999924e+06 1.933699999999999974e+01 1.069999999999999979e-01
2.450581916050000116e+06 1.906400000000000006e+01 8.300000000000000433e-02
2.450582854189999867e+06 1.910600000000000165e+01 8.400000000000000522e-02
2.450583876889999956e+06 1.933699999999999974e+01 1.010000000000000064e-01
2.450588797429999802e+06 1.928099999999999881e+01 9.299999999999999933e-02
2.450590890840000007e+06 1.903900000000000148e+01 1.089999999999999997e-01
2.450600617939999793e+06 1.926200000000000045e+01 1.059999999999999970e-01
2.450601636070000008e+06 1.919500000000000028e+01 7.599999999999999811e-02
2.450601898880000226e+06 1.925300000000000011e+01 7.900000000000000078e-02
2.450605842550000176e+06 1.949099999999999966e+01 1.270000000000000018e-01
2.450606815630000085e+06 1.935600000000000165e+01 8.200000000000000344e-02
2.450607812229999807e+06 1.918799999999999883e+01 7.399999999999999634e-02
2.450608803900000174e+06 1.915700000000000003e+01 7.099999999999999367e-02
2.450614876620000228e+06 1.953200000000000003e+01 1.409999999999999865e-01
2.450615833469999954e+06 1.937500000000000000e+01 1.110000000000000014e-01
2.450616835750000086e+06 1.911899999999999977e+01 9.400000000000000022e-02
2.450622812640000135e+06 1.921999999999999886e+01 8.999999999999999667e-02
2.450623847250000108e+06 1.942099999999999937e+01 1.130000000000000032e-01
2.450624771290000062e+06 1.924500000000000099e+01 8.100000000000000255e-02
2.450625710419999901e+06 1.934600000000000009e+01 9.099999999999999756e-02
2.450626756250000093e+06 1.932999999999999829e+01 9.299999999999999933e-02
2.450627755599999800e+06 1.914699999999999847e+01 8.799999999999999489e-02
2.450628769239999820e+06 1.921000000000000085e+01 9.099999999999999756e-02
2.450629782480000053e+06 1.904500000000000171e+01 9.600000000000000200e-02
2.450632653520000167e+06 1.949099999999999966e+01 1.140000000000000041e-01
2.450633779430000111e+06 1.910099999999999909e+01 6.700000000000000400e-02
2.450635840090000071e+06 1.912000000000000099e+01 1.049999999999999961e-01
2.450643671649999917e+06 1.924399999999999977e+01 9.099999999999999756e-02
2.450645788180000149e+06 1.920400000000000063e+01 1.079999999999999988e-01
2.450652716500000097e+06 1.914499999999999957e+01 8.000000000000000167e-02
2.450655602990000043e+06 1.922899999999999920e+01 6.800000000000000488e-02
2.450656687489999924e+06 1.941199999999999903e+01 9.600000000000000200e-02
2.450657772750000004e+06 1.916199999999999903e+01 1.010000000000000064e-01
2.450664675809999928e+06 1.948699999999999832e+01 1.310000000000000053e-01
